"","name","date","comment","score"
"2032","리니셜","2020년 9월 22일"," 카드 다음달 결제예정 금액에 나온 것과 밑에 나오는 결제한 내역을 합치면 금액이 안맞아요. 이게 뭔가요 도대체.... 돈 몰래 몰래 더 떼 먹는건가요???? ㅡㅡ",2
"2033","3민 파파","2020년 9월 22일"," 좋아요 기업은행 매우편함",5
"2034","쏘렌토gx","2020년 9월 21일"," 편리함",5
"2035","양똘이","2020년 9월 21일"," 편리합니다 감사합니다",5
"2036","이정순","2020년 9월 21일"," ㄱㆍ스<U+270F> ㅍㅋ",5
"2037","Bruce","2020년 9월 20일"," 편해요",5
"2038","박세현","2020년 9월 19일"," 신분증촬영 안됨 몇십번해서 겨우 되면 또 잘못됐다 뜸 앱진짜 개같음 뭐 이딴앱이 있나 다른 은행 쓰는게 정신건강에 이로움",1
"2039","하늘","2020년 9월 19일"," ,,,? 회원가입 왜이렇게 어려움...?",1
"2040","윤순남","2020년 9월 19일"," 바이오인증은 왜 필요한건가요",1
"2041","melissa jeon","2020년 9월 19일"," 다른 은행 앱에 비해 지나치게 불편합니다. 모바일otp는 영업점 가서 받으라는데..요즘 어느 은행에서 영업점 방문을 유도합니까. 진짜 시대에 뒤떨어지는 것도 정도껏해야지. 불편해서 쓰고싶지 않은데 회사에서 급여통장을 일괄변경하는 바람에 하는 수 없이 쓰네요. 그것만 아니면 절대 안 쓸 앱입니드. (내용추가) 뭔소립니까. 내가 이 은핼 계좌가 있고 급여통장이라 하는수없이 설치했는데 중간에 모바일otp를 발급 받으라 해서 모바일otp 어플을 실행하면 영업점 방문해서 사용신청하라고 나와서 열받아서 남긴 리뷰입니다. 개발자라는 분. 자신이...전체 리뷰다른 은행 앱에 비해 지나치게 불편합니다. 모바일otp는 영업점 가서 받으라는데..요즘 어느 은행에서 영업점 방문을 유도합니까. 진짜 시대에 뒤떨어지는 것도 정도껏해야지. 불편해서 쓰고싶지 않은데 회사에서 급여통장을 일괄변경하는 바람에 하는 수 없이 쓰네요. 그것만 아니면 절대 안 쓸 앱입니드. (내용추가) 뭔소립니까. 내가 이 은핼 계좌가 있고 급여통장이라 하는수없이 설치했는데 중간에 모바일otp를 발급 받으라 해서 모바일otp 어플을 실행하면 영업점 방문해서 사용신청하라고 나와서 열받아서 남긴 리뷰입니다. 개발자라는 분. 자신이 개발한 어플 써보고 답글 단게 맞습니까. 가뜩이나 짜증나는데 더 화나게 만드시네. 나참.",1
"2042","이종영","2020년 9월 19일"," 사용자입금계좌번호인식불가,15번을설치했으나 입력계좌가 보이지않아 실패.거래내역도 보이지않고 어떻게 인증번호4자리를 찾으라는지 이해가 되지않고 이틀동안 성격테스트 하는것인지 참답답합니다.1원을 어느계좌에서 어느계좌로 입금했는지요.1원을 보냈다는 글만 벌써 몇번째 보여주고 있어요.",1
"2043","이규현","2020년 9월 19일"," 카드발급이 안돼요 인증하면 오류라고만 뜹니다.",1
"2044","David Kim","2020년 9월 18일"," 편리성 우수",5
"2045","강상식","2020년 9월 18일"," ㅡ3ㅡㅡㅡㅡ ㅡㅡ 태국 때문에 ㄷ 나 ㅡ.ㅡㄷ.ㅡ듣 ㅅㄷ드 ㄷ ㄴ 드 ㄷㅡㅡㄷㄷ . ㆍ .ㆍ ㅛㆍ.듣ㅡ 툴 스ㅡㅜ드ㅡ",5
"2046","Gh Zzang","2020년 9월 18일"," 예전에 쓰던 것이 더 낫네요.. 가입 절차가 까다로워서 도저히 할 수없네요.. 이런 앱을 누가 개발했는지~~ㅉㅈ 쓰레기예요..",1
"2047","권덕하","2020년 9월 18일"," ㄱㅍ기ㅣㅣ킦ㅂ기기키기킵기ㅣ키기킦비끼끼",1
"2048","양준모","2020년 9월 17일"," 좋아요",5
"2049","남성김지태","2020년 9월 16일"," 최고",5
"2050","smile mom맘","2020년 9월 16일"," 좋아요",5
"2051","한혜선","2020년 9월 16일"," 별한개도 아깝다 계좌 조회하려니깐 무슨 신분증이며 타행 계좌로 인증을 하래 ㅡㅡ 지네은행 계좌도 아니고 ㅡㅡ 머 이런 개떡같은 앱이 다 있나",1
"2052","1 Cisi","2020년 9월 16일"," 인증문자가안와요",1
"2053","뚯뚜루","2020년 9월 16일"," 굿",5
"2054","무야호","2020년 9월 16일"," 어플 잘 쓰고 있는데 어느 순간부터 푸시알림이 공백으로 뜨는데 새로 지웠다가 깔아도 그대로더라구요. 무슨 오류인가요?",3
"2055","솔로처","2020년 9월 15일"," 보안강화랍시고 비대면 한도제한해제도 안되면서 기능은 왜 만들어놨는지?",1
"2056","이현섭","2020년 9월 15일"," 아니 뭔 인증을하는데 다른은행 계좌까지필요하냐 카드 쓰는게 ibk만쓰는사람인데 인증도못받고 어이가없네 이럴게 시스템만들면 불편한거 생각못하시나.....ibk카드쓰는사람이 ibk앱을못쓰는데 정말잘만드셨어요 그냥 안쓸께요~^^",1
"2057","김현미","2020년 9월 14일"," 별하나도 아깝네요. 무슨 성질테스트하나요? 뭘이리 복잡하게 인증서는 그냥 타인증서 등록하게 만드셔야지.. 무슨 인증서에 패턴에 비번까지 전체은행 공통사용으로 등록하라는겁니까! 거래 끊고 싶어지는 어플이네.",1
"2058","김이박","2020년 9월 14일"," 잔액이 안보여여 언택트모드 해제 설정을 어디서 하나여???",2
"2059","고현아","2020년 9월 14일"," 뭐 이런 어플이 다있지...카드사용내역만 보고싶은데 계좌를 안만들면 창이 안넘어가네요ㅡㅡ 카드 만들기도 싫고 계좌도 만들기 싫어지는 어플이네 복잡하네 다른 카드사들은 카드어플이 따로 있는데 기업카드 어플만 왜 따로 없죠?",1
"2060","허은주","2020년 9월 14일"," 업데이트 이후에 어플에 로그인을 하면 갑자기 꺼지네요;; 사용이 불가능합니다 빠른 수정 부탁드립니다",1
"2061","박민호","2020년 9월 11일"," 별하나가 아깝다",1
"2062","김민우","2020년 9월 11일"," 다운이안되네 수십번을해도급한데 자고있나머하는지모르겠네 답답해미치겠네",1
"2063","최우석","2020년 9월 11일"," 간편하고 빠르고 좋아요",5
"2064","j쟈스민","2020년 9월 10일"," 대한민국에서 최고<U+0001F44D> 은행은 기업은행이당<U+0001F498>",5
"2065","J Snow","2020년 9월 10일"," 톡톡송금 1초에 한번 설치하라고 뜨는거 좀 없에줘요 일처리를 할수가 없잖아요!!",1
"2066","박성열","2020년 9월 10일"," Good !",3
"2067","이은총","2020년 9월 10일"," 별 하나도 아까운 쓰레기 앱 아무리 신분증 사진을 찍어도 정보가 일치하지 않다고 우겨대서 사용 못함 믿고 거르시길",1
"2068","락민이","2020년 9월 9일"," 앱 위변조 검증에 실패하였다는 오류가 뜹니다. 앱 실행하면 첫번째 시도때 꼭 떠요 그래서 매번 앱 쓰려면 두번에 걸쳐서 켜야합니다. 삭제 후 재설치해도 그대로네요",3
"2069","산피리TVㅡ낚시채널","2020년 9월 9일"," 아주 편리합니다",5
"2070","정회근","2020년 9월 9일"," 이거 신분증 촬영 다시하라 계속 뜨고 직원 확인 해서 발급일자 확인 다시하라는 문구만 뜨는데 이거 인증 성공 하신분들이나 있을런지..",1
"2071","jaeno lee","2020년 9월 8일"," 타행등록 할수가없네... 은행가야될꺼같은데 은행갈꺼면 뭐하러 모바일뱅킹하는지",1
"2072","버미새","2020년 9월 8일"," 신분증 사진을 찍는데 인식이 잘 안된다고 합니다.",1
"2073","이수인","2020년 9월 8일"," 참조은 기업은행입니다.",5
"2074","이Ok","2020년 9월 8일"," 앱위변조 모듈 어쩌고 하며 툭하면 실행 안 되는데 업데이트가 필요한 거 아닌가요",1
"2075","방성혁","2020년 9월 8일"," 안내 메세지 창이 닫아지지 않습니다",2
"2076","YoungJu Park","2020년 9월 8일"," 하루종일 어플 접속이 안돼서 삭제하고 다시 깔았는데도 안되네요. 갤s8 사용중이고 조치 좀 빨리 해주세요.",1
"2077","표","2020년 9월 7일"," 업뎃하고 좀 이상함 자주튕기고 들어갈때 2.3번 시도해여대고 고치셈",1
"2078","강생이고메","2020년 9월 7일"," 어플 다운로드가 안되는데요? 퍼센트 끝까지 다 가더니 다운로드 할수 없다 뜨는데 왜이런지요",1
"2079","김누렁","2020년 9월 6일"," 타행에 비해서 너무 시작하기가 까다롭습니다. 공인인증서 멀쩡히 있는 거 놔두고 모바일 인증서 받으라질 않나, 신분증촬영하는데 10회 이상 인식 안 되질 않나.. 또 주민번호 13자리 다 넣으라는 어플은 여기밖에 없음, 내가 나라는 걸 증명하는 모든 걸 다 제시해야 어플 사용이 가능하다는 느낌을 받습니다.",1
"2080","오oktlove","2020년 9월 5일"," 오티피갖고 사람 갖고 놉니까 등록했더만 없는번호라 나오고 집어치울랍니다 이런 어플은 만들지 마세요",1
"2081","정미이잉","2020년 9월 5일"," 몇일전부터 아예 들어가지지가 않아요",1
"2082","그린소","2020년 9월 5일"," 몇달전부터 실행시 위변조검사가 안되었다고 2번실행 하게되네요. 불편해졌어요.",3
"2083","알잘깔딱센","2020년 9월 5일"," 아니 희바~ 타은행 계좌없는데 어쩌라는거야~~!!!!",1
"2084","NY Kim","2020년 9월 5일"," 별점 1개도 아까운 쓰레기 어플 다른 은행 아무 데서도 안하는 신분증 인증하라고 유난떨거면 제대로나 만들던가 오류만 백번넘게 뜬다 그럼 바로바로 확인할 직원을 상주시키든가 진짜 짜증나서 은행 갈아타고 싶네 평소에 이용할때도 자잘한 문제 많았는데 쓸데없는거 업뎃할 시간에 있는거나 똑바로 관리해줬으면 하는 바람입니다",1
"2085","보람","2020년 9월 4일"," 어플에 들어가지지 않습니다. 데이터 사용중이고 인터넷 다른 어플은 안끊깁니다. 인터넷은 문제 없고 어플 자체 오류 같습니다. 기종은 노트10 빨리 고쳐주세요",1
"2086","현세","2020년 9월 4일"," 최악 신분증인증도 잘 안되고 계좌조회만할라해도 이리복잡하노;; 앱 만든직원잘라라",1
"2087","박창규","2020년 9월 4일"," 먼거 불편함",1
"2088","귀951","2020년 9월 3일"," 쉽고 간편할려고 하는데 첫 진입이 쉽고 간편하지 못합니다 진짜 화가많이 날 정도입니다 바이오 인증도 하나밖에 못하고 많은 개선이 필요합니다 나라사랑카드로 유입되서 들어오지 않았더라면 절때 안썻을것 같습니다 앞으로의 문제점들이 많이 개선됬으면 하는 바람입니다",5
"2089","강진운","2020년 9월 3일"," 개인용 앱 다운 받으려고 하루종일 시도해도 수차례 시도했지만 아직도 되지않음",1
"2090","sixsocks man","2020년 9월 3일"," 신분증인증 발급일자 입력해도 진행이 안됨",1
"2091","DS L","2020년 9월 3일"," 입금 알림이 안떠요 .....불편해 죽겠어요",2
"2092","유성곤","2020년 9월 3일"," 단언컨데 모든 은행사 카드사 어플중에 가장 쓰기불편한 어플. 휴대폰인증했는데 계좌인증은 왜하라는거야대체 이렇게 기업은행 쓰던사람이 1명 또 떠나갑니다.",1
"2093","강성환","2020년 9월 3일"," 너무도9#♡98@98#+하지만",4
"2094","Mj Jang","2020년 9월 2일"," 패턴 새로 등록하려는데 휴대폰본인인증으로 등록하고 새로운패턴입력하면 끝나는거 아닌가? 그리고나서 왜 또 계좌비밀번호 입력하라하고 거기다 6자리 인증번호는 왜 필요한건지...이중에 한가지라도 틀리면 다시 무한반복...그러다 틀리면 계좌잠겨서 은행방문해야하고 미치겠네... 다른은행앱들은 어떻게하면 간단하게 만들까 고민하는데 기업은행은 정반대로 어떻게하면 고개들이 접속을 못하게 만들까 고민하나보네요 일례로 카뱅은 보안에 중요함을 몰라서 접속을 쉽게 하는지 고민 좀 해보시죠 계좌잔고 다 빼서 카뱅으로 옮기던지 해야지...요즘 시대에 접속한...전체 리뷰패턴 새로 등록하려는데 휴대폰본인인증으로 등록하고 새로운패턴입력하면 끝나는거 아닌가? 그리고나서 왜 또 계좌비밀번호 입력하라하고 거기다 6자리 인증번호는 왜 필요한건지...이중에 한가지라도 틀리면 다시 무한반복...그러다 틀리면 계좌잠겨서 은행방문해야하고 미치겠네... 다른은행앱들은 어떻게하면 간단하게 만들까 고민하는데 기업은행은 정반대로 어떻게하면 고개들이 접속을 못하게 만들까 고민하나보네요 일례로 카뱅은 보안에 중요함을 몰라서 접속을 쉽게 하는지 고민 좀 해보시죠 계좌잔고 다 빼서 카뱅으로 옮기던지 해야지...요즘 시대에 접속한번 하기가 이렇게 복잡하니...쩝",1
"2095","림림리리림림","2020년 9월 2일"," 비밀번호 한도 해제는 은행으로 가야하나요?",5
"2096","Leah Park","2020년 9월 2일"," 알람이 안와요",1
"2097","정정임","2020년 9월 2일"," 비방 좀 부탁드려용 입 많이 와요 ㅣ ㅓ",2
"2098","이호상","2020년 9월 1일"," 야이 뭐같은어플 진짜이딴은행어플처음봤네 아오진짜 사람열받게하려고일부러만든거아닙니까? 인증은뭐하나도안돼고 어플은자꾸 꺼지고 그지같네진짜",1
"2099","hyj포도","2020년 9월 1일"," 지문 로그인이 자꾸 풀려서 패턴으로만 진행가능합니다. 앱은 정말 좋은것 같운데 그부분 해결이 팔요합니다.",3
"2100","에너자이찬","2020년 9월 1일"," 모에요 왜자꾸 오류나나요 새로 깔아도 이체한번 하고나면 그뒤로 먹통이에요 로그인새로 하라거나 네트워크연결 안되어있다면서 또 먹통 우찌된건가요",3
"2101","이용석","2020년 9월 1일"," 이용을 못하게 만드셨군",1
"2102","WanSik NOH","2020년 9월 1일"," 통장 만드는것도 아니고 있는 통장 쓰겠다는데 먼 인증이 이렇게 많아",1
"2103","개섬","2020년 9월 1일"," 어떤 비응신이 만들었는지 모르겠는데 도대체 왜 계좌 개설을 해야 서비스를 이용할 수 있게 만들어놨냐? 기존 고객은 생각안하는건가?",1
"2104","치우천왕","2020년 9월 1일"," 웹실행때마다 멈추는 현상이 넘 많이 일어나네요.",1
"2105","장현미","2020년 9월 1일"," 들어오는 머니와 쓴머니와 알수있고 어디서 시간과 장소를 알 수 있으니깐 편리하다.계산할 때마다 문자로 알려주니깐 편리하다",4
"2106","임정우","2020년 9월 1일"," 쓰레기어플 난 카드관련만 알면 되는데 통장 안만들면 아무것도 못함",1
"2107","에스제이에치","2020년 9월 1일"," 다운로드가 끝도없이돌아만 가네",1
"2108","안용운","2020년 8월 31일"," 계좌이체 할려고 앱 켰더니 <U+11A2>다시 다운 받으라고 해서 받았더니<U+11A2>개인정보 입력하고 다음 눌렀더니<U+11A2>신분증 조회<U+11A2>지금 이것만 무한반복중<U+11A2>아니 신분증 조회가 안돼면 다른 방법으로 할수있게 해야지<U+11A2>지금 계좌이체를 해야하는 지금 먼짓을 하고 있는지<U+11A2>참<U+11A2>어이가 없네요<U+11A2>편하라고 앱을 사용하는건데<U+11A2>참 불편하게 해났네요<U+11A2>공인인증서도 간단히 인증받는 시대인데<U+11A2>무슨<U+11A2> 참<U+11A2> 거참<U+11A2>",1
"2109","Sangkil Pyo","2020년 8월 31일"," 굿^^",5
"2110","김길남길남","2020년 8월 31일"," 그지같아요",1
"2111","방강석","2020년 8월 31일"," 다운이 안되는데",1
"2112","유주영","2020년 8월 31일"," 다 좋은데 취소버튼 통해서 종료 안하면 v3가 자동으로 안껴져서 너무 불편",3
"2113","코올톡8254dak","2020년 8월 31일"," 아니...벼,ㅇ신같은 놈들아...예는 어디있냐구....",5
"2114","전대환","2020년 8월 31일"," 업데이트 시간이 30분 개발책임자 사퇴와 사과문 요구합니다",1
"2115","조기준","2020년 8월 30일"," 최악",1
"2116","차현수","2020년 8월 30일"," 전체적으로 개선을 시킬 필요 있음",1
"2117","Kyoung Tae Kim","2020년 8월 30일"," 왜 깔리지가 않죠?",1
"2118","엄광호","2020년 8월 30일"," 먼저번 앱이 사용하기에 편리하였음",5
"2119","신익환","2020년 8월 30일"," 어이가없네 카드 사용금 즉시결재하려고 들어왔더만 들어가질않네 인증하고났더니 단기간 계좌개설과다? 내가 계좌쓰는것도 없는데 기업은행 안쓴다고... 거참 카드도 쓰기싫어지네",1
"2120","dong to","2020년 8월 29일"," 다른 은행 계좌 없는 사람은 어떻게 쓰라는건지;;;",1
"2121","후미","2020년 8월 29일"," 아니 업뎃하라고 하면될껄 v3 인증 어쩌고 뭐가 이래서...",1
"2122","사랑스런수니","2020년 8월 29일"," 굿",5
"2123","김태영","2020년 8월 28일"," 조아요",5
"2124","김학권","2020년 8월 28일"," 휴대폰 인증번호가 안와요",3
"2125","j j","2020년 8월 28일"," 은행앱 이용 위해v3모바일플러스 꼭 필요한가요?광고같아요.앱도 느려지고 발열심해지고",1
"2126","김예린","2020년 8월 28일"," 아니 사진 등록을 어떻게 해놨길래 수십번 해도 등록이 안되냐고..직원확인은 하는지 안하는지 오류 계속 뜨는데 어떻게 하라고~별 한개도 아깝네.",1
"2127","조정규","2020년 8월 28일"," 가입하기 너무 짜증남",1
"2128","장연화","2020년 8월 27일"," 왜 접속이 안되죠?",1
"2129","lim영적탐구자","2020년 8월 27일"," 인증이안됨 ㅇ어려워답답 은행을바꿔야겟음 유명무실 ㅠㅠ",1
"2130","정선영","2020년 8월 27일"," 사진이 겁나 안찍혀서 신분증사진 오조오억찍어야됨;;;;;;;",1
"2131","ZHEZHU PIAO","2020년 8월 27일"," 빠르고간편해서좋아요",5
"2132","안여솨","2020년 8월 27일"," 잉?? 계좌없고 카드만 사용할려고 앱깔았는데 먼 상품만들기부터 나오니 계좌없는 사람은 카드조회 어디서하는지 알랴주셔요~기업은행신용카드 사용자입니다",1
"2133","Victor Choi","2020년 8월 27일"," 업데이트가 너무 자주 발생, 가끔 다운로드중이 계속나오며 다음 진행이 안됨",1
"2134","강jaeyong","2020년 8월 27일"," 입금자 이름에 숫자도 쓸수 있게 해주세요 차 과태료 낼때 그걸 못쓰네여",1
"2135","김설희","2020년 8월 26일"," 기업은행만 계좌는 한글명인데 스마트뱅킹은 메인화면은 계속 영어로 보여요~수정됐으면 좋겠네요!!",2
"2136","제이은","2020년 8월 26일"," 카드 즉시출금 없는게 너무 불편함. 선결제밖에 없음",1
"2137","정민기","2020년 8월 26일"," 안됩니다ㅡㅡ쓰레기",1
"2138","지언안","2020년 8월 26일"," 간편하게 사용되니 좋아요",5
"2139","정서윤","2020년 8월 26일"," 별하나도 아깝 신분등촬영을왜하는지도 하라해서 50번을찍어도 인식을못하네 사용을하라는건지말라는건지 쓰레기 기업용어플도 인증서등록도 잘못되었다하고.. 뭐하러만들었음?",1
"2140","G J","2020년 8월 26일"," 신분증인식 성공할 시간보다 대리석에 신분증조각하는게 더 빠름. 여름에 텐트치고 신분증인식 시작하면 텐트위에 눈 소복히 쌓일때까지도 인식을 쳐 못함. 카메라화질이 쳐 구려서 안된다할수있는데 지금폰으로도 인식이 골백번 안될정도라면 백년 후 미래기술로도 신분증확인은 꿈도 못 꿈 얼탱터지네 되지도 않는 기능 과자봉지 질소마냥 왜 넣어놨냐?",1
"2141","범범","2020년 8월 25일"," 와.. 없는게 나은듯..",1
"2142","나비","2020년 8월 25일"," 인증 이거 되긴 해요? 30번은 시도해 본 것 같네.",1
"2143","Seungyob Na","2020년 8월 25일"," 무슨 앱이 설치조차 이렇게 안될까요? 덕분에 급한 송금도 못하고 은행까지 갔다오게 생겼네요",1
"2144","박대현","2020년 8월 25일"," 편리하고 좋아요^^",5
"2145","신한빈","2020년 8월 25일"," 신분증 레전드",1
"2146","정정훈","2020년 8월 24일"," 폰뱅킹 다시 깔고 어플 깔고서 다들어가서 마지막 은행 입력 하라는데 기업 은행 이 안보임.......(기업개인용 어플)에 기업은행 이 안보여요..답변좀 부탁",1
"2147","최길성","2020년 8월 24일"," 좋아",2
"2148","전병래","2020년 8월 24일"," 좀느리긴한덕 편합니다.",5
"2149","イ준","2020년 8월 24일"," 이 앱은 그냥 빡칩니다. 민증 인증도 열댓번을 하고 심지어는 다른계좌로 본인 인증을 하라고 합니다. 계좌 하나있는 사람은 쓰라는건지 말라는건지....참 이해가 안됩니다.",1
"2150","석현민","2020년 8월 24일"," 좋아요",5
"2151","김복철","2020년 8월 24일"," 신분증 인식 뒤져라 해도 안 된다. 덕분에 은행 갈아탑니다.",1
"2152","leitmotiv lee","2020년 8월 24일"," 앱불안함",3
"2153","꽃보다냥이","2020년 8월 24일"," 아니 처음 화면에 인증?하는거에서 계좌비밀번호를 쓰고 확인을누르면 오류라고만하고 전혀 안ㅙ는데..;;",1
"2154","syung","2020년 8월 24일"," 왜 도대체 민증 인식을 못합니까...왜!!!!!ㅠㅠ",1
"2155","il nam park","2020년 8월 23일"," 너무 편해요",4
"2156","유승우","2020년 8월 23일"," 초보도합니다굿",5
"2157","오아","2020년 8월 23일"," 신분증 인증을 몇번을 해도 다시해달라하네요. 리뷰들보면 저만그런게 아닌거같은데 개선은 언제하죠?",1
"2158","김시은","2020년 8월 23일"," 킥ㄱㄷㅎㄱ",1
"2159","_ LabATt","2020년 8월 23일"," 폰 교체해서 다시 앱 설치하는데 갑자기 신분증인증이랑 타행계좌은행 인증을 왜 하는거임??? 신분증 분실한지 몇년이나 되었고 거래은행은 여기 기업은행 밖에 없었는데 이제 기업은행 쓰지말라는건가",1
"2160","강택명","2020년 8월 23일"," 좋아요",5
"2161","Won Sik Moon","2020년 8월 23일"," 간편하고 아주 좋은 앱입니다.",5
"2162","김한솔","2020년 8월 23일"," 앱 위변조 타령 역겨워서 다른 은행으로 갈아타기 전에 리뷰 남기러 왔음. 일 좀 하시길...은행직원들운 기업은행 모바일어플 안쓰시나 봐요. 피드백이 안올라가나봄",1
"2163","사하당","2020년 8월 22일"," 내정보에서 성명이 영문으로 적혀있는데 이게 성 띄우고 이름이 아니라 이름자체도 띄워져있음... 처음 신청할때도 띄워쓴적 없는데??? 홍길동으로 예를들면 HONG GILDONG 이 아니라 HONG GIL DONG임... 수정하려는데 수정이 안됨. 찾아보니 영업점방문 하라네? 중요한것도 아니고 영문이름 수정인데? 앱쓰는게 은행지점 안가고 편하려고 쓰는건데 이름 공백하나 없애는데 직접 가야되면 어플을 왜 써? 대출도 앱으로되는데 영문이름 수정하는데 은행오라고???",3
"2164","김순상","2020년 8월 22일"," , .ㅈ.ㄷㅈ . ㅡㅈ,, ㄷ 특히나 특히 ..",1
"2165","푸린","2020년 8월 21일"," 진짜 욕까지 하기싫어서 더러워서 욕은 안하겠다만 로그인 처음할때 계좌인증 생각이란걸 하고 쳐 만든건지 모르겠는데요 장난하세요? 계좌가 2개가 다 묶여서 기업은행으로 되어있는데 로그인을 하기위해서 다른계좌로 인증을하라고? 일부러 안만들었는데 ibk기업은행 하나만 쓰니까 굳이 만들이유도없어서 타은행 계좌도 안만들어놨더니 이거 하나때문데 다른은행의 내 계좌를 통해 인증을 진행하라고? 계좌 없는 사람들 생각은 하고 만든건가 싶네요 진짜 ㅋㅋ 별 하나도 아까운데 어이가없어서 하소연할겸 댓글달고 답변도안오고 문의내용 조차 안오면 진짜 사람이 ...전체 리뷰진짜 욕까지 하기싫어서 더러워서 욕은 안하겠다만 로그인 처음할때 계좌인증 생각이란걸 하고 쳐 만든건지 모르겠는데요 장난하세요? 계좌가 2개가 다 묶여서 기업은행으로 되어있는데 로그인을 하기위해서 다른계좌로 인증을하라고? 일부러 안만들었는데 ibk기업은행 하나만 쓰니까 굳이 만들이유도없어서 타은행 계좌도 안만들어놨더니 이거 하나때문데 다른은행의 내 계좌를 통해 인증을 진행하라고? 계좌 없는 사람들 생각은 하고 만든건가 싶네요 진짜 ㅋㅋ 별 하나도 아까운데 어이가없어서 하소연할겸 댓글달고 답변도안오고 문의내용 조차 안오면 진짜 사람이 아니라고 생각할게요",1
"2166","이현덕","2020년 8월 21일"," 보통",2
"2167","태군k","2020년 8월 20일"," 어플 관계자님 답변을 요합니다 어플로 한도해제를 하려하면 모든 절차에 따라 주민번호뒷자리,정보제공 동의,공인인증서 인증을 했습니다 그후 외부기관에 관련정보를 확인중입니다 라는 로딩 화면이 나온후 다시 재직정보확인이 필요합니다 라는 전단계로 돌아오네요 은행내방이 힘들어 어플로 이용코자하니 해결방법이나 빠른 답변 주셨으면 합니다",2
"2168","장연숙","2020년 8월 20일"," 간편간편 좋아요",5
"2169","김정진","2020년 8월 20일"," 사진 뉴스 ㆍ ㆍ2",4
"2170","송미선","2020년 8월 20일"," 신속좋음",5
"2171","조건강하","2020년 8월 20일"," 쉽고 간편해요",4
"2172","서원종","2020년 8월 20일"," 앱이 먹통이여서 고객센터에 문의했더니 차근차근 설명한대로 했더니 되네요!!! 친절히 설명해주신 상담사분 감사합니다~~",5
"2173","ju yeon Hwang","2020년 8월 20일"," 신분증인식이렇게 안되는 은행처음이다. 신분증 직원이 확인을 해도 그다음단계로 넘어가질않는다. 몇번을 다시하는지 몰라... 이렇게 불편하면 도대체 누가쓰나. 간편하고 편리하라고 어플쓰는건데 이렇게 인증하는데 시간다쓰면 그냥 다른은행가거나 영업점가는게 더 낫겠다. 아니 시간쓰고 인증이라도 되면 다행이게 진짜 짜증난다. 적금만기되면 해지하고 딴곳으로 갈아타야겠다. 이율이 높은것도 아니고 이런바에는 차라리 더 편한 은행사용하는게 훨씬 정신건강이나 이용하는데 편할듯",1
"2174","문과이과","2020년 8월 20일"," 별점 1점도 아까움. 이전과 현재 버전 둘다 민증 인증 안되고 직원문의해도 안됨 짜증 그 자체고 욕 나오는 어플. 이럴거면 자동촬영은 왜 하는거고 인식도 더럽게 못하고 겨우겨우 찍어서 인증 10~1분 기다리라 해서 5분씩 여러번 기다렸는데 안되는데 민증촬영 만들지 말고 크레파스로 그리라고 하는게 나을 듯 합니다 이전부터 짜증 너무 나네요^^ 다른 평가들에 답변도 없던데 관리를 하나도 안 하나 보네요 ^^",1
"2175","천영환","2020년 8월 19일"," 새로 설치하면 멀 등록하라고.. 타행계좌를 의무적으로 등록하라니.. 실적이 그리 필요한가..은행 바꾸라는 뜻인거죠",1
"2176","마리반","2020년 8월 19일"," 군인은 카메라 막혀서 신분증 촬영 못하는디 우찌 방법을 그것밖에 없디요",1
"2177","박상학","2020년 8월 19일"," 나름만족",5
"2178","YMDH J","2020년 8월 19일"," 앱 구동할때마다 업데이트해야됨",1
"2179","박주헌","2020년 8월 19일"," 진짜 어이 없는게...토스에서 기업은행 잔액 확인하려니 one아이디가 존재하지 않는대서 아이디 만들려니 겨우겨우 끝나가는 지점에 은행을 고르래서 봤는데 결국 중요한 기업은행만 안보임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐야 기업은행 모르는새에 망했나? 싶었는데 그건 아닐거고...아니 진짜 뭐가 문젠데요????",1
"2180","hanpio0417","2020년 8월 19일"," ㅣㅣㅇㅣ,그 this2ㅣ이이1,ㅇ<U+0001F600>1ㅣㅣ잉ㅣㅇ,ㅣㅣㅁ2",4
"2181","이성헌","2020년 8월 19일"," 홈페이지 안쓰고 어플 다운받으라고 할거면 홈페이지 왜 만드신건지...",1
"2182","KSG","2020년 8월 19일"," 신분증 인식 에러",1
"2183","민트초코","2020년 8월 19일"," ,, ,,,,viv ,, , ,, ,и , , како. ,а, 4 ㅕ 7 35e",5
"2184","송예영","2020년 8월 18일"," 앱이 그냥 안열림. 아에 안됨",1
"2185","에몽","2020년 8월 18일"," 저 기업은행 계좌는 없는데 카드만 있거든요. 어플로 카드 관리하고 싶은데 이 어플로는 계좌없이는 쓸수 없나봐요ㅠ 혹시 카드만 별도로 관리할수있는 어플없나요....",3
"2186","BADA KIM","2020년 8월 18일"," 개 쓰레기 어플 살다살다 이런 인증 첨 보네 오죽하면 리뷰를 써 볼까 이런걸 만들어서 배포를 하나 어느은행도 이런 인증 안한다",1
"2187","ju ny","2020년 8월 18일"," 그냥좋음",5
"2188","흥팅게일korea nurse","2020년 8월 18일"," 좋아요",5
